No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
359,2019,1,15,22,94.0,-14,-10.0,1037.0,cv,0.89,0,0
360,2019,1,15,23,87.0,-15,-11.0,1036.0,cv,1.78,0,0
361,2019,1,16,0,141.0,-15,-11.0,1036.0,cv,2.67,0,0
362,2019,1,16,1,211.0,-16,-13.0,1036.0,NE,0.89,0,0
363,2019,1,16,2,242.0,-16,-12.0,1036.0,cv,0.89,0,0
364,2019,1,16,3,271.0,-16,-13.0,1035.0,NE,0.89,0,0
365,2019,1,16,4,249.0,-15,-12.0,1035.0,NE,1.78,0,0
366,2019,1,16,5,200.0,-14,-10.0,1034.0,NW,1.79,0,0
367,2019,1,16,6,147.0,-15,-10.0,1034.0,NW,2.68,0,0
368,2019,1,16,7,114.0,-15,-11.0,1034.0,NW,4.47,0,0
369,2019,1,16,8,102.0,-15,-11.0,1034.0,NW,6.26,0,0
370,2019,1,16,9,108.0,-14,-9.0,1034.0,NW,8.05,0,0
371,2019,1,16,10,135.0,-14,-9.0,1034.0,NW,9.84,0,0
372,2019,1,16,11,120.0,-13,-6.0,1034.0,cv,0.89,0,0
373,2019,1,16,12,148.0,-13,-5.0,1033.0,NW,1.79,0,0
374,2019,1,16,13,127.0,-12,-4.0,1031.0,cv,0.89,0,0
375,2019,1,16,14,128.0,-12,-3.0,1031.0,cv,1.78,0,0
376,2019,1,16,15,140.0,-12,-3.0,1030.0,cv,2.67,0,0
377,2019,1,16,16,148.0,-11,-3.0,1030.0,cv,3.56,0,0
378,2019,1,16,17,150.0,-11,-4.0,1031.0,NE,0.89,0,0
379,2019,1,16,18,154.0,-12,-7.0,1031.0,cv,0.89,0,0
380,2019,1,16,19,197.0,-12,-7.0,1032.0,cv,1.78,0,0
381,2019,1,16,20,235.0,-12,-8.0,1032.0,cv,2.23,0,0
382,2019,1,16,21,261.0,-12,-9.0,1032.0,cv,3.12,0,0
383,2019,1,16,22,269.0,-13,-11.0,1032.0,NW,0.89,0,0
384,2019,1,16,23,266.0,-14,-11.0,1032.0,NW,2.68,0,0
385,2019,1,17,0,263.0,-15,-12.0,1032.0,NW,5.81,0,0
386,2019,1,17,1,241.0,-14,-11.0,1032.0,cv,0.45,0,0
387,2019,1,17,2,205.0,-14,-11.0,1031.0,cv,1.34,0,0
388,2019,1,17,3,160.0,-14,-12.0,1031.0,NW,1.79,0,0
389,2019,1,17,4,150.0,-14,-12.0,1031.0,NW,3.58,0,0
390,2019,1,17,5,148.0,-14,-10.0,1030.0,NW,6.71,0,0
391,2019,1,17,6,208.0,-14,-11.0,1030.0,NW,9.84,0,0
392,2019,1,17,7,209.0,-15,-10.0,1030.0,NW,11.63,0,0
393,2019,1,17,8,183.0,-13,-10.0,1030.0,NW,14.76,0,0
394,2019,1,17,9,161.0,-13,-8.0,1030.0,NW,17.89,0,0
395,2019,1,17,10,182.0,-12,-6.0,1030.0,cv,0.45,0,0
396,2019,1,17,11,230.0,-11,-5.0,1030.0,cv,1.34,0,0
397,2019,1,17,12,170.0,-11,-4.0,1029.0,cv,2.23,0,0
398,2019,1,17,13,172.0,-11,-3.0,1028.0,cv,3.12,0,0
399,2019,1,17,14,154.0,-10,-1.0,1027.0,cv,4.01,0,0
400,2019,1,17,15,166.0,-11,-1.0,1027.0,cv,4.46,0,0
401,2019,1,17,16,177.0,-10,-1.0,1026.0,SE,0.89,0,0
402,2019,1,17,17,191.0,-10,-3.0,1026.0,SE,1.78,0,0
403,2019,1,17,18,212.0,-10,-5.0,1027.0,SE,2.67,0,0
404,2019,1,17,19,250.0,-10,-6.0,1027.0,NE,0.89,0,0
405,2019,1,17,20,268.0,-11,-7.0,1027.0,cv,0.45,0,0
406,2019,1,17,21,317.0,-10,-7.0,1027.0,cv,0.9,0,0
407,2019,1,17,22,291.0,-11,-9.0,1027.0,cv,1.35,0,0
408,2019,1,17,23,313.0,-12,-9.0,1027.0,NE,0.89,0,0
409,2019,1,18,0,282.0,-12,-10.0,1028.0,cv,0.89,0,0
410,2019,1,18,1,282.0,-13,-11.0,1028.0,NW,3.13,0,0
411,2019,1,18,2,303.0,-11,-9.0,1028.0,NW,4.92,0,0
412,2019,1,18,3,349.0,-13,-10.0,1028.0,NW,6.71,0,0
413,2019,1,18,4,407.0,-13,-11.0,1028.0,NW,7.6,0,0
414,2019,1,18,5,361.0,-13,-11.0,1027.0,NE,1.79,0,0
415,2019,1,18,6,234.0,-14,-11.0,1028.0,NW,0.89,0,0
416,2019,1,18,7,149.0,-14,-11.0,1028.0,NW,4.02,0,0
417,2019,1,18,8,147.0,-14,-11.0,1028.0,NW,5.81,0,0
418,2019,1,18,9,184.0,-11,-6.0,1028.0,NW,9.83,0,0
419,2019,1,18,10,161.0,-10,-5.0,1028.0,NW,11.62,0,0
420,2019,1,18,11,137.0,-9,-3.0,1028.0,NW,13.41,0,0
421,2019,1,18,12,146.0,-8,-1.0,1027.0,NW,15.2,0,0
422,2019,1,18,13,144.0,-9,0.0,1026.0,NW,16.99,0,0
423,2019,1,18,14,154.0,-9,1.0,1025.0,NE,1.79,0,0
424,2019,1,18,15,173.0,-9,1.0,1025.0,cv,0.89,0,0
425,2019,1,18,16,188.0,-8,1.0,1025.0,SE,0.89,0,0
426,2019,1,18,17,203.0,-7,-1.0,1025.0,SE,2.68,0,0
427,2019,1,18,18,233.0,-7,-2.0,1025.0,cv,0.89,0,0
428,2019,1,18,19,408.0,-7,-3.0,1025.0,SE,0.89,0,0
429,2019,1,18,20,435.0,-5,-2.0,1026.0,cv,0.89,0,0
430,2019,1,18,21,403.0,-5,-1.0,1026.0,NW,1.79,0,0
431,2019,1,18,22,360.0,-5,-1.0,1026.0,NW,3.58,0,0
432,2019,1,18,23,402.0,-6,-1.0,1026.0,cv,0.89,0,0
433,2019,1,19,0,358.0,-4,-1.0,1025.0,NW,1.79,0,0
434,2019,1,19,1,383.0,-5,-1.0,1024.0,NW,4.92,0,0
435,2019,1,19,2,332.0,-5,-1.0,1024.0,NW,6.71,0,0
436,2019,1,19,3,274.0,-5,-1.0,1023.0,NW,8.5,0,0
437,2019,1,19,4,256.0,-4,-1.0,1022.0,NW,10.29,0,0
438,2019,1,19,5,302.0,-4,-1.0,1021.0,NW,11.18,0,0
439,2019,1,19,6,330.0,-4,-1.0,1021.0,NW,12.07,0,0
440,2019,1,19,7,367.0,-4,-1.0,1021.0,NW,13.86,0,0
441,2019,1,19,8,297.0,-4,0.0,1021.0,cv,0.89,0,0
442,2019,1,19,9,331.0,-4,0.0,1021.0,NW,1.79,0,0
443,2019,1,19,10,323.0,-4,0.0,1021.0,cv,0.89,0,0
444,2019,1,19,11,339.0,-5,1.0,1021.0,NW,1.79,0,0
445,2019,1,19,12,301.0,-5,1.0,1020.0,cv,0.89,0,0
446,2019,1,19,13,310.0,-4,1.0,1019.0,cv,1.34,0,0
447,2019,1,19,14,305.0,-4,1.0,1018.0,NE,0.89,0,0
448,2019,1,19,15,313.0,-3,2.0,1018.0,cv,0.45,0,0
449,2019,1,19,16,336.0,-3,2.0,1018.0,cv,1.34,0,0
450,2019,1,19,17,357.0,-2,2.0,1018.0,NE,0.89,0,0
451,2019,1,19,18,485.0,-3,1.0,1018.0,cv,0.89,0,0
452,2019,1,19,19,426.0,-3,2.0,1020.0,NW,1.79,0,0
453,2019,1,19,20,403.0,-3,1.0,1020.0,NW,4.92,0,0
454,2019,1,19,21,374.0,-3,0.0,1021.0,NW,6.71,0,0
455,2019,1,19,22,333.0,-3,0.0,1021.0,NW,8.5,0,0
456,2019,1,19,23,343.0,-3,1.0,1020.0,NW,11.63,0,0
457,2019,1,20,0,364.0,-2,0.0,1021.0,NW,14.76,0,0
458,2019,1,20,1,389.0,-2,-1.0,1022.0,NW,16.55,0,0
459,2019,1,20,2,368.0,-4,-2.0,1022.0,NW,19.68,0,0
460,2019,1,20,3,267.0,-2,-1.0,1023.0,NW,25.49,0,0
461,2019,1,20,4,71.0,-3,1.0,1023.0,NW,28.62,0,0
462,2019,1,20,5,81.0,-3,0.0,1024.0,NW,31.75,0,0
463,2019,1,20,6,51.0,-5,2.0,1026.0,NW,36.67,0,0
464,2019,1,20,7,49.0,-9,1.0,1027.0,NW,41.59,0,0
465,2019,1,20,8,44.0,-10,0.0,1028.0,NW,48.74,0,0
466,2019,1,20,9,45.0,-10,0.0,1030.0,NW,55.89,0,0
467,2019,1,20,10,35.0,-11,1.0,1032.0,NW,63.04,0,0
468,2019,1,20,11,29.0,-13,0.0,1033.0,NW,71.09,0,0
469,2019,1,20,12,27.0,-13,0.0,1033.0,NW,78.24,0,0
470,2019,1,20,13,29.0,-13,-1.0,1033.0,NE,8.05,0,0
471,2019,1,20,14,16.0,-13,-1.0,1032.0,NW,7.15,0,0
472,2019,1,20,15,23.0,-15,-1.0,1032.0,NE,5.81,0,0
473,2019,1,20,16,28.0,-14,-1.0,1033.0,NW,5.81,0,0
474,2019,1,20,17,22.0,-15,-2.0,1033.0,NW,12.96,0,0
475,2019,1,20,18,11.0,-16,-3.0,1034.0,NW,21.01,0,0
476,2019,1,20,19,25.0,-17,-4.0,1035.0,NW,28.16,0,0
477,2019,1,20,20,16.0,-19,-3.0,1036.0,NW,37.99,0,0
478,2019,1,20,21,20.0,-18,-4.0,1037.0,NW,46.93,0,0
479,2019,1,20,22,20.0,-19,-4.0,1038.0,NW,55.87,0,0
480,2019,1,20,23,18.0,-19,-5.0,1038.0,NW,65.7,0,0
481,2019,1,21,0,18.0,-20,-6.0,1038.0,NW,75.53,0,0
482,2019,1,21,1,17.0,-20,-6.0,1038.0,NW,85.36,0,0
483,2019,1,21,2,17.0,-20,-7.0,1038.0,NW,95.19,0,0
484,2019,1,21,3,17.0,-22,-8.0,1038.0,NW,103.24,0,0
485,2019,1,21,4,15.0,-23,-8.0,1038.0,NW,111.29,0,0
486,2019,1,21,5,19.0,-24,-9.0,1038.0,NW,118.44,0,0
487,2019,1,21,6,16.0,-24,-9.0,1038.0,NW,128.27,0,0
488,2019,1,21,7,18.0,-25,-9.0,1038.0,NW,138.1,0,0
489,2019,1,21,8,18.0,-25,-8.0,1039.0,NW,147.04,0,0
490,2019,1,21,9,18.0,-25,-8.0,1039.0,NW,155.98,0,0
491,2019,1,21,10,26.0,-22,-7.0,1039.0,NW,160.9,0,0
492,2019,1,21,11,26.0,-22,-7.0,1038.0,NE,3.13,0,0
493,2019,1,21,12,25.0,-22,-5.0,1037.0,NW,4.02,0,0
494,2019,1,21,13,24.0,-21,-5.0,1035.0,NE,3.13,0,0
495,2019,1,21,14,15.0,-21,-4.0,1034.0,SE,1.79,0,0
496,2019,1,21,15,17.0,-20,-3.0,1034.0,NE,1.79,0,0
497,2019,1,21,16,15.0,-21,-2.0,1033.0,NW,4.92,0,0
498,2019,1,21,17,21.0,-20,-2.0,1033.0,NW,10.73,0,0
499,2019,1,21,18,40.0,-20,-2.0,1034.0,NW,15.65,0,0
500,2019,1,21,19,51.0,-19,-3.0,1034.0,NW,21.46,0,0
501,2019,1,21,20,45.0,-19,-3.0,1035.0,NW,25.48,0,0
502,2019,1,21,21,61.0,-17,-8.0,1035.0,NE,0.89,0,0
503,2019,1,21,22,72.0,-18,-9.0,1035.0,NW,1.79,0,0
504,2019,1,21,23,38.0,-18,-9.0,1035.0,NW,3.58,0,0
505,2019,1,22,0,35.0,-18,-6.0,1036.0,NW,7.6,0,0
506,2019,1,22,1,29.0,-20,-4.0,1037.0,NW,17.43,0,0
507,2019,1,22,2,26.0,-21,-5.0,1037.0,NW,27.26,0,0
508,2019,1,22,3,18.0,-21,-6.0,1037.0,NW,35.31,0,0
509,2019,1,22,4,15.0,-20,-7.0,1036.0,NW,42.46,0,0
510,2019,1,22,5,15.0,-20,-7.0,1035.0,NW,48.27,0,0
511,2019,1,22,6,22.0,-20,-7.0,1035.0,NW,54.08,0,0
512,2019,1,22,7,21.0,-20,-7.0,1036.0,NW,59.0,0,0
513,2019,1,22,8,19.0,-19,-7.0,1036.0,NW,63.92,0,0
514,2019,1,22,9,22.0,-20,-5.0,1036.0,NW,67.94,0,0
515,2019,1,22,10,25.0,-19,-4.0,1036.0,NW,75.09,0,0
516,2019,1,22,11,22.0,-19,-4.0,1036.0,NW,84.03,0,0
517,2019,1,22,12,26.0,-19,-3.0,1035.0,NW,95.21,0,0
518,2019,1,22,13,32.0,-18,-3.0,1034.0,NW,105.04,0,0
519,2019,1,22,14,30.0,-19,-2.0,1033.0,NW,114.87,0,0
520,2019,1,22,15,32.0,-18,-2.0,1032.0,NW,124.7,0,0
521,2019,1,22,16,30.0,-18,-2.0,1032.0,NW,133.64,0,0
522,2019,1,22,17,32.0,-18,-2.0,1032.0,NW,139.45,0,0
523,2019,1,22,18,37.0,-18,-3.0,1032.0,NW,144.37,0,0
524,2019,1,22,19,49.0,-17,-5.0,1033.0,NW,149.29,0,0
525,2019,1,22,20,47.0,-18,-4.0,1033.0,NW,153.31,0,0
526,2019,1,22,21,39.0,-17,-4.0,1032.0,NW,159.12,0,0
527,2019,1,22,22,35.0,-17,-4.0,1032.0,NW,164.04,0,0
528,2019,1,22,23,48.0,-17,-7.0,1032.0,NW,168.06,0,0
529,2019,1,23,0,49.0,-17,-4.0,1033.0,NW,172.08,0,0
530,2019,1,23,1,24.0,-17,-8.0,1033.0,cv,0.89,0,0
531,2019,1,23,2,23.0,-17,-5.0,1032.0,NW,4.92,0,0
532,2019,1,23,3,20.0,-18,-6.0,1032.0,NW,8.05,0,0
533,2019,1,23,4,19.0,-18,-5.0,1031.0,NW,12.97,0,0
534,2019,1,23,5,16.0,-18,-6.0,1031.0,NW,16.1,0,0
535,2019,1,23,6,22.0,-18,-7.0,1031.0,NW,20.12,0,0
536,2019,1,23,7,24.0,-18,-7.0,1031.0,NW,24.14,0,0
537,2019,1,23,8,24.0,-18,-6.0,1031.0,NW,25.93,0,0
538,2019,1,23,9,41.0,-18,-2.0,1031.0,NW,30.85,0,0
539,2019,1,23,10,23.0,-17,-1.0,1031.0,NW,38.9,0,0
540,2019,1,23,11,19.0,-17,0.0,1030.0,NW,46.95,0,0
541,2019,1,23,12,15.0,-19,1.0,1029.0,NW,55.0,0,0
542,2019,1,23,13,19.0,-20,2.0,1027.0,NW,63.05,0,0
543,2019,1,23,14,17.0,-19,2.0,1025.0,NW,71.1,0,0
544,2019,1,23,15,17.0,-19,3.0,1024.0,NW,79.15,0,0
545,2019,1,23,16,22.0,-19,3.0,1024.0,NW,86.3,0,0
546,2019,1,23,17,,-18,2.0,1024.0,NW,91.22,0,0
547,2019,1,23,18,,-18,1.0,1024.0,NW,96.14,0,0
548,2019,1,23,19,,-17,0.0,1024.0,NW,100.16,0,0
549,2019,1,23,20,,-18,0.0,1024.0,SE,1.79,0,0
550,2019,1,23,21,,-15,-3.0,1024.0,cv,0.89,0,0
551,2019,1,23,22,,-16,0.0,1023.0,NW,1.79,0,0
552,2019,1,23,23,,-16,0.0,1023.0,NW,4.92,0,0
553,2019,1,24,0,,-15,-2.0,1022.0,NW,6.71,0,0
554,2019,1,24,1,,-14,-7.0,1022.0,cv,0.45,0,0
555,2019,1,24,2,,-14,-8.0,1021.0,NW,1.79,0,0
556,2019,1,24,3,,-16,-11.0,1021.0,NW,3.58,0,0
557,2019,1,24,4,,-14,-9.0,1019.0,NW,4.47,0,0
558,2019,1,24,5,,-15,-10.0,1019.0,cv,0.89,0,0
559,2019,1,24,6,,-16,-12.0,1019.0,SE,0.89,0,0
560,2019,1,24,7,,-15,-12.0,1019.0,cv,0.89,0,0
561,2019,1,24,8,,-16,-13.0,1019.0,NE,1.79,0,0
562,2019,1,24,9,,-13,-7.0,1020.0,cv,0.89,0,0
563,2019,1,24,10,,-12,-4.0,1019.0,cv,1.78,0,0
564,2019,1,24,11,,-13,0.0,1019.0,cv,2.67,0,0
565,2019,1,24,12,,-16,4.0,1018.0,NW,4.02,0,0
566,2019,1,24,13,,-19,5.0,1017.0,NW,13.85,0,0
567,2019,1,24,14,,-18,5.0,1017.0,NW,22.79,0,0
568,2019,1,24,15,,-19,5.0,1017.0,NW,32.62,0,0
569,2019,1,24,16,,-20,5.0,1018.0,NW,40.67,0,0
570,2019,1,24,17,,-19,3.0,1020.0,NW,49.61,0,0
571,2019,1,24,18,,-18,1.0,1023.0,NW,61.68,0,0
572,2019,1,24,19,,-20,-1.0,1027.0,NW,76.88,0,0
573,2019,1,24,20,,-20,-2.0,1028.0,NW,89.84,0,0
574,2019,1,24,21,,-21,-3.0,1029.0,NW,98.78,0,0
575,2019,1,24,22,,-25,-4.0,1030.0,NW,113.98,0,0
576,2019,1,24,23,,-26,-5.0,1031.0,NW,129.18,0,0
577,2019,1,25,0,,-25,-5.0,1031.0,NW,141.25,0,0
578,2019,1,25,1,,-25,-6.0,1031.0,NW,150.19,0,0
579,2019,1,25,2,,-24,-6.0,1032.0,NW,162.26,0,0
580,2019,1,25,3,,-24,-6.0,1033.0,NW,172.09,0,0
581,2019,1,25,4,,-23,-6.0,1033.0,NW,181.92,0,0
582,2019,1,25,5,,-22,-7.0,1033.0,NW,187.73,0,0
583,2019,1,25,6,,-21,-7.0,1033.0,NW,192.65,0,0
584,2019,1,25,7,,-21,-7.0,1034.0,NW,196.67,0,0
585,2019,1,25,8,,-21,-6.0,1035.0,NW,201.59,0,0
586,2019,1,25,9,,-21,-4.0,1036.0,NW,207.4,0,0
587,2019,1,25,10,,-22,-3.0,1036.0,NW,216.34,0,0
588,2019,1,25,11,,-22,-2.0,1036.0,NW,222.15,0,0
589,2019,1,25,12,,-23,-1.0,1035.0,NW,230.2,0,0
590,2019,1,25,13,,-26,1.0,1033.0,NW,238.25,0,0
591,2019,1,25,14,,-25,2.0,1032.0,NW,245.4,0,0
592,2019,1,25,15,,-25,2.0,1031.0,NW,252.55,0,0
593,2019,1,25,16,,-24,2.0,1031.0,NW,257.47,0,0
594,2019,1,25,17,,-22,1.0,1031.0,SE,4.02,0,0
595,2019,1,25,18,,-19,-1.0,1031.0,SE,7.15,0,0
596,2019,1,25,19,,-19,-1.0,1031.0,SE,10.28,0,0
597,2019,1,25,20,,-17,-4.0,1031.0,SE,12.07,0,0
598,2019,1,25,21,,-18,-1.0,1031.0,SE,15.2,0,0
599,2019,1,25,22,,-18,-5.0,1030.0,cv,0.89,0,0
600,2019,1,25,23,,-18,-3.0,1030.0,SE,3.13,0,0
601,2019,1,26,0,,-16,-9.0,1030.0,cv,0.89,0,0
602,2019,1,26,1,,-16,-8.0,1029.0,cv,1.78,0,0
603,2019,1,26,2,,-16,-11.0,1029.0,cv,2.23,0,0
604,2019,1,26,3,,-16,-12.0,1029.0,cv,3.12,0,0
605,2019,1,26,4,,-16,-10.0,1028.0,NW,3.13,0,0
606,2019,1,26,5,,-17,-10.0,1028.0,NW,4.92,0,0
607,2019,1,26,6,,-17,-12.0,1027.0,NW,6.71,0,0
608,2019,1,26,7,,-17,-10.0,1027.0,NW,8.5,0,0
609,2019,1,26,8,,-18,-13.0,1028.0,NE,1.79,0,0
610,2019,1,26,9,,-16,-8.0,1028.0,NW,4.02,0,0
611,2019,1,26,10,,-16,-6.0,1027.0,NW,5.81,0,0
612,2019,1,26,11,,-15,-3.0,1027.0,cv,0.89,0,0
613,2019,1,26,12,88.0,-15,-1.0,1025.0,SE,1.79,0,0
614,2019,1,26,13,85.0,-18,0.0,1024.0,SE,3.58,0,0
615,2019,1,26,14,90.0,-19,1.0,1023.0,cv,0.89,0,0
616,2019,1,26,15,127.0,-18,2.0,1021.0,SE,1.79,0,0
617,2019,1,26,16,144.0,-17,1.0,1021.0,SE,4.92,0,0
618,2019,1,26,17,203.0,-14,-1.0,1021.0,SE,5.81,0,0
619,2019,1,26,18,199.0,-13,-3.0,1021.0,SE,6.7,0,0
620,2019,1,26,19,231.0,-13,-3.0,1021.0,cv,0.89,0,0
621,2019,1,26,20,274.0,-11,-5.0,1020.0,NE,0.89,0,0
622,2019,1,26,21,340.0,-13,-6.0,1020.0,NW,1.79,0,0
623,2019,1,26,22,298.0,-11,-5.0,1020.0,cv,0.89,0,0
624,2019,1,26,23,268.0,-11,-4.0,1019.0,NW,1.79,0,0
625,2019,1,27,0,299.0,-11,-4.0,1019.0,NW,3.58,0,0
626,2019,1,27,1,300.0,-12,-3.0,1018.0,NW,5.37,0,0
627,2019,1,27,2,240.0,-11,-4.0,1017.0,NW,7.16,0,0
628,2019,1,27,3,213.0,-11,-4.0,1016.0,NW,10.29,0,0
629,2019,1,27,4,171.0,-12,-3.0,1016.0,NW,12.08,0,0
630,2019,1,27,5,153.0,-11,-4.0,1016.0,NW,15.21,0,0
631,2019,1,27,6,153.0,-11,-5.0,1015.0,NW,17.0,0,0
632,2019,1,27,7,140.0,-11,-4.0,1015.0,NW,18.79,0,0
633,2019,1,27,8,147.0,-11,-3.0,1015.0,NE,3.13,0,0
634,2019,1,27,9,158.0,-10,-1.0,1015.0,NE,6.26,0,0
635,2019,1,27,10,153.0,-9,1.0,1015.0,NE,9.39,0,0
636,2019,1,27,11,154.0,-9,3.0,1015.0,NW,1.79,0,0
637,2019,1,27,12,143.0,-9,4.0,1014.0,NW,4.92,0,0
638,2019,1,27,13,90.0,-9,6.0,1013.0,NW,8.05,0,0
639,2019,1,27,14,55.0,-13,8.0,1012.0,NW,16.1,0,0
640,2019,1,27,15,52.0,-14,8.0,1013.0,NW,24.15,0,0
641,2019,1,27,16,41.0,-14,7.0,1014.0,NW,32.2,0,0
642,2019,1,27,17,29.0,-13,7.0,1015.0,NW,39.35,0,0
643,2019,1,27,18,37.0,-13,5.0,1016.0,NW,47.4,0,0
644,2019,1,27,19,49.0,-12,4.0,1018.0,NW,52.32,0,0
645,2019,1,27,20,56.0,-13,3.0,1019.0,NW,56.34,0,0
646,2019,1,27,21,38.0,-14,3.0,1020.0,NW,62.15,0,0
647,2019,1,27,22,37.0,-14,3.0,1021.0,NW,67.96,0,0
648,2019,1,27,23,28.0,-14,0.0,1022.0,NW,71.98,0,0
649,2019,1,28,0,20.0,-13,-1.0,1023.0,NW,76.9,0,0
650,2019,1,28,1,22.0,-15,-1.0,1023.0,NE,7.15,0,0
651,2019,1,28,2,27.0,-15,-1.0,1024.0,NE,12.07,0,0
652,2019,1,28,3,34.0,-15,-2.0,1025.0,NE,16.09,0,0
653,2019,1,28,4,27.0,-15,-2.0,1025.0,NE,21.01,0,0
654,2019,1,28,5,32.0,-15,-3.0,1025.0,NE,25.03,0,0
655,2019,1,28,6,28.0,-15,-3.0,1025.0,NW,3.13,0,0
656,2019,1,28,7,28.0,-15,-3.0,1026.0,NW,8.05,0,0
657,2019,1,28,8,18.0,-16,-3.0,1027.0,NW,12.97,0,0
658,2019,1,28,9,17.0,-17,-2.0,1028.0,NW,20.12,0,0
659,2019,1,28,10,16.0,-18,-2.0,1029.0,NW,25.93,0,0
660,2019,1,28,11,18.0,-19,-1.0,1028.0,NW,35.76,0,0
661,2019,1,28,12,16.0,-21,1.0,1027.0,NW,44.7,0,0
662,2019,1,28,13,12.0,-24,1.0,1026.0,NW,53.64,0,0
663,2019,1,28,14,13.0,-25,1.0,1026.0,NW,62.58,0,0
664,2019,1,28,15,23.0,-25,1.0,1026.0,NW,72.41,0,0
665,2019,1,28,16,21.0,-24,1.0,1026.0,NW,82.24,0,0
666,2019,1,28,17,13.0,-25,0.0,1026.0,NW,91.18,0,0
667,2019,1,28,18,14.0,-22,0.0,1027.0,NW,99.23,0,0
668,2019,1,28,19,23.0,-20,-1.0,1027.0,NW,103.25,0,0
669,2019,1,28,20,16.0,-21,-1.0,1027.0,NW,105.04,0,0
670,2019,1,28,21,25.0,-21,-4.0,1028.0,NE,0.89,0,0
671,2019,1,28,22,20.0,-21,-2.0,1027.0,NW,4.02,0,0
672,2019,1,28,23,25.0,-22,-2.0,1027.0,NW,7.15,0,0
673,2019,1,29,0,19.0,-22,-1.0,1027.0,NW,12.07,0,0
674,2019,1,29,1,24.0,-21,-4.0,1027.0,NW,15.2,0,0
675,2019,1,29,2,25.0,-21,-4.0,1026.0,cv,0.89,0,0
676,2019,1,29,3,20.0,-19,-8.0,1026.0,NE,1.79,0,0
677,2019,1,29,4,24.0,-20,-7.0,1025.0,cv,0.89,0,0
678,2019,1,29,5,17.0,-20,-8.0,1024.0,NW,1.79,0,0
679,2019,1,29,6,10.0,-18,-10.0,1024.0,cv,0.89,0,0
680,2019,1,29,7,11.0,-21,-2.0,1024.0,NW,4.02,0,0
681,2019,1,29,8,16.0,-21,-1.0,1025.0,NW,9.83,0,0
682,2019,1,29,9,20.0,-24,1.0,1025.0,NW,17.88,0,0
683,2019,1,29,10,13.0,-25,2.0,1025.0,NW,26.82,0,0
684,2019,1,29,11,12.0,-24,3.0,1024.0,NW,33.97,0,0
685,2019,1,29,12,12.0,-25,4.0,1023.0,NW,42.02,0,0
686,2019,1,29,13,12.0,-24,5.0,1022.0,NW,50.07,0,0
687,2019,1,29,14,12.0,-25,6.0,1020.0,NW,57.22,0,0
688,2019,1,29,15,31.0,-25,6.0,1020.0,NW,65.27,0,0
689,2019,1,29,16,36.0,-23,6.0,1020.0,NW,72.42,0,0
690,2019,1,29,17,42.0,-22,5.0,1020.0,NW,78.23,0,0
691,2019,1,29,18,52.0,-21,5.0,1020.0,NW,84.04,0,0
692,2019,1,29,19,26.0,-20,5.0,1020.0,NW,89.85,0,0
693,2019,1,29,20,24.0,-20,3.0,1020.0,NW,93.87,0,0
694,2019,1,29,21,25.0,-20,3.0,1020.0,NW,97.89,0,0
695,2019,1,29,22,43.0,-19,3.0,1021.0,NW,101.02,0,0
696,2019,1,29,23,47.0,-19,3.0,1020.0,NW,105.94,0,0
697,2019,1,30,0,61.0,-18,0.0,1020.0,NW,109.96,0,0
698,2019,1,30,1,66.0,-18,0.0,1020.0,NW,114.88,0,0
699,2019,1,30,2,65.0,-15,-1.0,1020.0,cv,1.79,0,0
700,2019,1,30,3,70.0,-15,-2.0,1020.0,NW,0.89,0,0
701,2019,1,30,4,36.0,-16,-1.0,1020.0,NW,4.02,0,0
702,2019,1,30,5,37.0,-16,-4.0,1019.0,NW,8.94,0,0
703,2019,1,30,6,22.0,-15,-5.0,1020.0,cv,0.89,0,0
704,2019,1,30,7,24.0,-16,-5.0,1020.0,NW,3.13,0,0
705,2019,1,30,8,29.0,-15,-6.0,1021.0,cv,0.89,0,0
706,2019,1,30,9,35.0,-15,0.0,1021.0,NW,4.02,0,0
707,2019,1,30,10,35.0,-18,3.0,1021.0,NW,8.04,0,0
708,2019,1,30,11,33.0,-21,5.0,1020.0,NW,12.96,0,0
709,2019,1,30,12,32.0,-22,6.0,1020.0,NW,18.77,0,0
710,2019,1,30,13,25.0,-22,7.0,1019.0,NW,25.92,0,0
711,2019,1,30,14,16.0,-22,7.0,1018.0,NW,35.75,0,0
712,2019,1,30,15,26.0,-23,7.0,1018.0,NW,45.58,0,0
713,2019,1,30,16,32.0,-23,7.0,1017.0,NW,52.73,0,0
714,2019,1,30,17,36.0,-22,6.0,1018.0,NW,58.54,0,0
715,2019,1,30,18,37.0,-21,5.0,1018.0,NW,64.35,0,0
716,2019,1,30,19,45.0,-21,5.0,1019.0,NW,70.16,0,0
717,2019,1,30,20,71.0,-19,4.0,1019.0,NW,74.18,0,0
718,2019,1,30,21,67.0,-19,5.0,1020.0,NW,78.2,0,0
719,2019,1,30,22,69.0,-19,2.0,1020.0,NW,81.33,0,0
720,2019,1,30,23,94.0,-18,2.0,1021.0,NW,84.46,0,0
721,2019,1,31,0,85.0,-18,1.0,1021.0,NW,87.59,0,0
722,2019,1,31,1,35.0,-18,1.0,1021.0,NW,90.72,0,0
723,2019,1,31,2,26.0,-16,-3.0,1022.0,NW,93.85,0,0
