SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.0,55,1,0.097214161,3445.0,7,0,0,0,0.0
0,0.062913388,39,1,0.603198401,2000.0,10,0,1,0,0.0
0,0.581036036,53,0,0.386634447,12000.0,12,0,2,0,3.0
0,0.063742713,37,0,0.51354131,2916.0,4,0,1,0,1.0
0,0.044727861,38,1,0.389082058,2875.0,6,0,1,0,1.0
0,0.13757412,59,0,0.195808157,10591.0,8,0,2,0,0.0
0,0.026069161,49,0,0.666344138,6200.0,10,0,2,0,2.0
0,0.996618144,38,0,0.310593075,2916.0,4,0,0,0,3.0
0,0.08137027,35,0,0.011465138,7500.0,3,0,0,0,2.0
0,0.010315608,64,0,0.079398895,17367.0,7,0,2,0,0.0
0,0.668666267,26,0,0.046812515,4250.0,5,0,0,0,0.0
0,0.076021999,72,0,94.0,,5,0,0,0,0.0
0,0.05473569,77,0,0.023493643,3617.0,10,0,0,0,0.0
0,0.416857832,32,0,0.321083172,6720.0,11,0,2,0,2.0
0,0.117387548,55,0,0.456868462,5830.0,11,0,1,0,1.0
0,0.089497763,69,0,0.061435085,4166.0,11,0,0,0,1.0
0,0.9999999,59,1,0.432615534,4132.0,3,0,1,1,6.0
0,0.129881065,53,0,0.533497402,3656.0,6,0,2,0,0.0
0,0.305423723,33,0,0.595867011,12000.0,12,0,5,0,0.0
1,0.922077922,32,1,0.311280343,2100.0,4,1,0,0,0.0
0,0.16595851,25,0,0.679697352,792.0,8,0,0,0,0.0
0,1.00779844,57,0,0.506335891,5602.0,6,0,2,0,0.0
1,0.9999999,41,0,0.507263219,1720.0,2,1,0,2,2.0
0,0.119976005,54,0,0.082728592,6200.0,2,0,0,0,2.0
0,0.468125009,44,0,0.144861776,11900.0,13,0,0,0,2.0
0,0.406492928,52,0,0.159400348,13807.0,12,0,1,0,0.0
0,1.43e-05,47,0,0.018861081,2756.0,8,0,0,0,1.0
0,0.928845192,38,1,0.53779473,2883.0,3,1,1,0,3.0
0,0.006556256,88,0,6.0,,7,0,0,0,
0,0.003999867,55,0,0.001953125,1535.0,3,0,0,0,0.0
0,0.995682799,29,2,0.334769867,5800.0,6,0,1,0,2.0
0,0.867618152,60,1,0.080409966,12000.0,6,0,0,2,0.0
0,0.014866644,40,0,0.093162735,2500.0,6,0,0,0,0.0
0,0.050461214,79,0,0.102425181,3875.0,10,0,0,0,1.0
0,0.060350574,61,0,0.174951434,8750.0,4,0,1,0,1.0
0,0.223089431,54,0,0.470775384,11000.0,14,0,4,0,2.0
0,0.001650325,34,0,0.0,3500.0,4,0,0,0,0.0
0,0.003459931,47,0,0.168007803,4100.0,9,0,0,0,2.0
0,0.081546076,60,0,72.0,,3,0,0,0,
0,0.066799674,54,2,4.586789555,650.0,18,0,2,0,0.0
0,0.008539369,81,0,0.277808754,7173.0,20,0,2,1,0.0
0,0.003641708,48,1,0.418531568,10500.0,17,0,1,0,2.0
0,0.080762585,41,0,84.0,,4,0,0,0,0.0
1,0.519153182,58,0,0.220229344,3400.0,9,0,0,0,0.0
0,0.104815535,44,2,0.341448692,4969.0,8,0,1,0,1.0
0,0.9999999,93,0,0.0,,2,0,0,0,0.0
0,0.808813904,45,1,0.239200151,5300.0,9,0,0,1,0.0
0,0.901054947,51,0,0.342181189,5198.0,8,0,1,0,2.0
0,0.021691751,39,0,0.19701413,3750.0,10,0,0,0,0.0
0,0.002572265,40,0,0.533441208,3707.0,7,0,1,0,1.0
1,0.9999999,40,1,0.092405653,6438.0,1,2,0,0,2.0
0,0.9999999,49,0,0.276381175,6841.0,5,0,2,0,4.0
0,0.629112899,39,1,0.290283886,2500.0,4,0,0,0,0.0
0,3.36e-05,52,0,0.0,3700.0,9,0,0,0,0.0
0,0.135799213,54,0,0.291817524,9666.0,7,0,1,0,1.0
0,0.322222896,64,0,0.136640968,57200.0,6,0,3,0,0.0
0,0.322684034,41,0,0.169495466,4300.0,9,0,0,0,0.0
0,0.9999999,46,3,0.028265159,18750.0,1,0,0,1,0.0
0,0.253978224,53,0,0.453231524,11000.0,22,0,3,0,1.0
0,0.045909079,34,0,0.558007923,5300.0,10,0,1,0,1.0
0,0.720909376,35,1,0.089945503,20000.0,7,0,0,0,1.0
0,0.05069975,51,0,1.849433711,1500.0,9,0,1,0,0.0
0,0.679754683,42,0,0.074792899,4224.0,4,0,0,0,1.0
0,0.151942111,74,0,0.073982125,12083.0,22,0,0,0,0.0
0,0.02279886,58,0,0.098975256,4000.0,6,0,0,0,0.0
0,0.027215367,89,0,0.007367313,6650.0,7,0,0,0,0.0
0,0.026555705,39,0,0.580066656,6300.0,15,0,2,0,2.0
0,0.903123346,47,0,0.342544069,8395.0,8,0,2,0,0.0
0,0.03879806,75,0,23.0,,5,0,0,0,
0,0.9999999,31,0,0.910984848,527.0,5,0,0,0,0.0
1,0.925349922,30,0,0.109617373,966.0,3,0,0,0,1.0
0,0.535274582,42,0,0.214447978,4401.0,8,0,0,0,1.0
0,0.067649406,29,0,0.84729064,3450.0,10,0,2,0,0.0
0,0.013649318,28,0,0.302424394,4000.0,6,0,2,0,0.0
0,0.180001412,40,0,0.190393393,4600.0,7,0,1,0,1.0
0,0.9999999,71,0,0.059056033,4300.0,1,0,0,0,0.0
0,0.211715012,81,0,0.73827792,1172.0,9,0,1,0,0.0
0,0.889622076,30,0,1.120303126,3166.0,8,0,2,0,0.0
0,0.085772967,56,0,0.018238541,8333.0,4,0,0,0,0.0
1,0.003382562,43,0,0.196780322,10000.0,9,0,1,0,0.0
0,0.105312427,68,0,0.461467467,4333.0,27,0,2,0,0.0
0,0.137588993,37,0,0.252934056,19000.0,5,0,2,0,1.0
0,0.983008496,29,0,0.551288795,1900.0,3,0,1,0,1.0
0,0.9999999,38,0,0.636671078,6800.0,11,0,1,0,0.0
0,0.669360887,33,1,0.208,2499.0,4,0,0,0,3.0
1,0.9999999,44,98,0.037367158,2916.0,0,98,0,98,2.0
0,0.9999999,44,1,0.410317936,5000.0,10,0,2,0,0.0
1,0.9999999,51,1,0.070289983,17000.0,3,1,0,0,6.0
0,0.363993741,54,0,0.419684515,4500.0,7,0,1,0,3.0
0,0.034670476,70,0,4.973684211,303.0,5,0,2,0,0.0
0,0.0,66,0,1.0,,3,0,0,0,
0,0.498865851,74,0,0.358268643,4250.0,7,0,2,0,0.0
0,0.621409689,45,0,0.184973347,25700.0,11,0,2,0,0.0
0,0.108340638,73,2,0.61535029,4481.0,17,0,2,0,0.0
0,0.03195895,65,0,0.00939812,5000.0,5,0,0,0,2.0
0,0.104007558,80,0,0.205539359,6173.0,7,0,1,0,1.0
0,0.587421472,53,0,0.293106193,6280.0,7,0,3,0,0.0
0,0.141716567,44,0,0.145857643,5141.0,3,0,0,0,1.0
0,0.030715501,58,0,0.007739938,3875.0,7,0,0,1,0.0
0,0.253717611,49,0,0.24730209,13250.0,19,0,2,0,0.0
1,0.9999999,37,1,0.0,3831.0,0,1,0,0,0.0
0,0.04052183,57,0,0.264563577,5166.0,6,0,1,0,1.0
0,0.00234245,45,0,1.027992535,3750.0,6,0,1,0,2.0
0,0.329893609,54,0,0.558800316,2533.0,4,0,1,0,3.0
0,0.855136293,30,1,0.919442762,1650.0,12,0,1,0,1.0
0,0.072240093,42,0,0.253059755,8333.0,7,0,2,0,2.0
0,0.022789059,69,0,36.0,,6,0,0,0,0.0
0,0.030458636,75,0,0.00659868,5000.0,5,0,0,0,0.0
0,0.137098402,62,0,0.470750904,4700.0,13,0,3,0,1.0
0,0.216121097,44,0,0.992976892,4413.0,11,0,3,0,1.0
0,0.764284426,52,1,0.515243902,4919.0,14,0,1,1,0.0
0,0.207460221,56,0,0.814199396,661.0,10,0,0,0,0.0
0,0.593567739,26,0,0.045984672,3000.0,4,0,0,0,0.0
0,0.284827767,34,0,0.080289569,9116.0,7,0,0,0,0.0
0,0.87175741,56,0,0.822730399,5815.0,12,0,2,0,0.0
0,0.006643031,63,0,0.013213283,8551.0,13,0,1,0,0.0
0,0.9999999,54,0,0.0,16288.0,0,0,0,0,2.0
0,0.161081147,39,0,0.281857571,9000.0,6,0,1,0,2.0
0,0.321629593,46,0,0.461221431,5337.0,9,0,1,0,1.0
0,0.467272288,51,0,0.066931086,6050.0,2,0,0,0,1.0
0,0.055606396,63,1,0.049924812,9974.0,5,0,0,0,2.0
1,0.046635576,70,0,2.0,,1,1,0,0,
0,0.244965568,40,0,0.464927355,6400.0,21,0,1,0,1.0
0,0.025356232,49,0,0.153206651,5893.0,11,0,1,0,3.0
0,0.677837229,29,0,0.481669487,3545.0,7,0,1,0,2.0
0,0.179407986,43,0,0.21920365,9643.0,11,0,1,0,0.0
0,0.9999999,29,98,0.0,,0,98,0,98,0.0
1,0.419681621,31,0,0.03824044,4000.0,5,0,0,1,2.0
0,0.032694853,39,0,1.002612915,2678.0,11,0,2,0,0.0
0,0.367574868,67,0,0.359468822,8659.0,11,0,1,0,0.0
0,0.0,38,1,0.0,,3,0,0,0,0.0
0,0.140306385,45,0,0.229462842,60000.0,17,0,5,0,5.0
0,0.027871048,65,0,0.175522797,5833.0,8,0,1,0,0.0
0,0.159922672,40,0,0.544863784,4000.0,4,0,1,0,0.0
0,0.069388979,56,0,0.137938645,4530.0,10,0,1,0,0.0
0,0.9999999,36,0,0.0,,1,2,0,0,0.0
0,0.09450011,58,0,0.205362511,8316.0,17,0,1,0,1.0
0,0.243547278,67,0,0.334542351,4686.0,8,0,2,0,0.0
0,0.030773119,79,0,0.004535147,10142.0,2,0,0,0,0.0
0,1.044426456,55,3,0.443636882,7016.0,8,0,2,0,0.0
0,0.026098695,72,0,0.009997369,3800.0,7,0,0,0,0.0
0,0.52505486,35,0,0.535377583,10500.0,14,0,2,0,1.0
0,0.140323978,52,0,0.008041869,7833.0,2,0,0,0,3.0
0,0.140350877,40,0,0.188382796,6300.0,4,0,1,0,0.0
0,0.9999999,53,0,0.094281729,3584.0,2,0,0,0,0.0
0,0.156160854,44,0,0.486562942,4241.0,8,0,2,0,0.0
0,0.328938555,30,0,0.435134492,4200.0,10,0,0,0,2.0
0,0.114959321,57,0,0.253119577,12100.0,7,0,1,0,1.0
0,0.002277715,54,0,0.376871451,5810.0,8,0,1,0,2.0
1,0.788873039,40,0,0.214865709,1600.0,4,0,0,0,2.0
0,0.760861957,33,0,0.20954033,5764.0,5,0,0,0,0.0
0,0.036491669,55,0,0.453634669,8583.0,12,0,4,0,0.0
0,0.038778214,53,0,0.6324398,2200.0,11,0,1,0,3.0
0,0.029542412,82,0,0.018150601,4076.0,8,0,0,0,0.0
0,0.331057846,38,0,1.437781109,2000.0,19,0,1,0,2.0
0,0.703113818,45,0,0.761873021,6000.0,14,0,1,0,2.0
0,0.070249779,56,0,0.785833333,5999.0,13,0,3,0,0.0
0,0.153889247,33,0,0.942441684,3300.0,7,0,1,0,2.0
0,0.009180479,66,0,0.491008839,3280.0,14,0,1,0,1.0
0,0.9999999,62,0,0.320546353,3440.0,1,0,1,0,0.0
0,0.290255844,61,0,0.37246501,3500.0,7,0,1,0,0.0
1,1.14915428,29,0,0.195402299,2000.0,10,1,0,0,0.0
0,0.873126873,22,0,0.025974026,1000.0,2,0,0,0,0.0
0,0.010478937,45,0,0.41745283,6783.0,13,0,1,0,3.0
0,0.083617102,74,0,0.015994668,3000.0,7,0,0,0,0.0
0,0.0,72,0,0.579597141,1538.0,9,0,1,0,0.0
0,0.010702391,77,0,0.008707608,4363.0,13,0,0,0,0.0
0,0.016419348,58,0,0.022397014,7500.0,10,0,1,0,0.0
0,0.0,83,0,0.0,,1,0,0,0,0.0
0,0.429305913,25,0,0.580559254,750.0,3,0,0,0,0.0
0,0.183061869,52,1,0.035592881,5000.0,9,0,0,0,0.0
0,0.00478687,52,0,0.183003597,2223.0,7,0,0,0,1.0
0,0.983972498,66,1,0.780327252,5316.0,11,0,1,0,0.0
0,0.217253071,78,0,0.476149672,3500.0,20,0,0,0,0.0
0,0.341136359,46,1,0.536763174,4800.0,11,0,1,0,2.0
0,0.126256356,61,0,0.641343463,2500.0,10,0,1,0,0.0
0,0.18586056,65,0,0.965273151,12007.0,16,0,2,0,1.0
0,0.126041648,56,0,0.577314256,5800.0,15,0,1,0,0.0
0,0.050397984,82,0,0.009781478,4804.0,5,0,0,0,0.0
0,0.000835146,62,0,0.049130058,15000.0,6,0,1,0,2.0
0,0.001122334,32,0,0.79980005,4000.0,6,0,2,0,1.0
0,0.028930634,81,0,17.0,,3,0,0,0,
0,0.103481873,30,0,0.149876214,5250.0,4,0,0,0,0.0
0,0.687414811,48,1,0.193331705,8187.0,5,1,1,1,0.0
0,0.395224191,63,0,0.48046875,3583.0,4,0,0,0,0.0
1,1.068965517,45,0,0.283450306,4416.0,2,2,0,1,2.0
1,0.431952889,28,0,0.204295766,8100.0,7,0,2,0,2.0
0,0.007635219,69,0,0.073490814,8000.0,12,0,0,0,0.0
0,0.971458844,60,2,0.294754143,7300.0,3,0,2,0,2.0
0,0.005912786,76,0,0.001999,2000.0,1,0,0,0,0.0
0,0.902216488,47,0,0.365090701,7000.0,4,0,1,0,0.0
0,0.125023777,69,2,0.942993583,6700.0,6,0,2,0,0.0
0,0.020202533,69,0,0.003570918,7000.0,11,0,0,1,0.0
0,0.031631305,63,0,36.0,,5,0,0,0,0.0
0,0.080064174,37,0,0.362517795,9833.0,10,0,2,0,2.0
0,0.498359631,57,0,0.602863368,3212.0,5,0,1,0,1.0
0,0.170156699,37,0,0.22630672,3481.0,7,0,0,0,2.0
0,0.075745049,32,0,0.24744558,2250.0,6,0,0,0,0.0
0,0.00130861,75,0,0.000263713,3791.0,6,0,0,0,0.0
0,0.035598576,52,0,0.159447882,2100.0,6,0,0,0,1.0
0,0.012561218,64,0,0.004748088,3790.0,12,0,0,0,0.0
0,0.019752365,63,0,0.050376155,10500.0,9,0,0,0,0.0
0,0.046947163,38,0,0.031141869,2600.0,7,0,0,0,1.0
0,0.076758348,44,0,0.475628046,5333.0,13,0,2,0,0.0
0,0.029072225,36,0,26.0,,7,0,0,0,0.0
1,0.194532565,47,0,0.34343755,6300.0,11,0,2,0,1.0
0,0.528254379,75,1,0.861025188,4525.0,9,0,1,0,0.0
0,0.044508081,32,0,0.012283959,7000.0,9,0,0,0,0.0
1,0.973965774,57,4,0.564327485,9233.0,15,0,1,1,0.0
0,0.0,68,0,0.105344733,20000.0,9,0,1,0,1.0
0,0.053082681,89,0,0.004769475,5660.0,3,0,0,0,0.0
0,0.0,65,0,2.550224888,666.0,8,0,1,0,0.0
0,0.9999999,55,0,0.519412382,2858.0,6,0,1,0,2.0
0,0.896020925,72,0,0.409994321,7043.0,7,0,1,0,0.0
0,0.30645124,49,0,0.328760587,16765.0,15,0,7,0,0.0
0,0.083330688,79,0,0.01028481,7583.0,3,0,0,0,0.0
0,0.078946476,53,0,0.229875261,12906.0,6,0,1,0,2.0
0,0.0,37,0,0.872042652,3000.0,8,0,2,0,0.0
0,0.009988118,60,0,0.565405766,6000.0,7,0,4,0,0.0
0,0.15902755,48,0,1.050379848,2500.0,13,0,1,0,0.0
0,0.151168463,60,0,0.20214432,8300.0,8,0,1,0,0.0
0,0.275324566,73,0,0.799640072,5000.0,9,0,1,0,0.0
0,0.007413458,75,0,0.394094431,6840.0,17,0,1,0,1.0
0,0.010486734,78,0,0.019962224,27000.0,11,0,0,0,0.0
0,0.953488372,40,0,0.786606697,2000.0,5,0,1,0,0.0
0,0.042263849,39,0,0.336074827,6200.0,8,0,2,0,2.0
0,1.004549886,60,0,0.676660915,4635.0,9,0,1,0,0.0
0,0.016089446,75,0,0.379320194,3500.0,3,0,1,0,0.0
0,0.038830097,76,0,0.107763899,4082.0,5,0,1,0,1.0
1,0.877402819,67,3,1.410140443,4200.0,12,4,3,1,0.0
0,0.011881082,64,0,0.390145204,4200.0,3,0,2,0,0.0
0,0.497526515,43,0,0.600870827,6200.0,17,0,2,0,0.0
0,0.063419535,56,2,0.84109589,1094.0,21,0,2,0,0.0
0,0.507623702,48,1,0.573571203,6333.0,15,0,2,0,5.0
0,0.038450801,71,0,0.013484523,3262.0,5,0,0,0,0.0
0,0.241576132,59,0,0.381699087,5037.0,9,0,1,0,1.0
0,0.447252053,35,1,0.378430244,5210.0,9,0,1,0,1.0
0,0.000820835,76,0,2.488603989,1403.0,10,0,1,0,0.0
1,0.036604951,64,1,0.30363293,9000.0,9,0,2,0,1.0
0,0.014467743,48,0,0.233910717,7100.0,13,0,0,0,1.0
0,0.522949503,53,0,0.205122289,4333.0,10,0,0,0,0.0
0,0.024022676,53,0,0.184822732,11648.0,17,0,2,0,1.0
0,0.027917136,49,0,0.00479904,5000.0,4,0,0,0,1.0
1,0.9999999,44,2,0.500166611,3000.0,3,1,1,2,3.0
0,0.360955158,29,0,0.276309543,6318.0,6,0,0,0,0.0
0,0.416228133,38,0,0.337724637,13966.0,11,0,1,0,2.0
0,0.008068608,73,0,0.145866809,5600.0,14,0,1,0,0.0
0,0.221929257,61,0,0.343218927,3000.0,4,0,1,0,2.0
0,0.062475112,52,0,0.228786926,17500.0,5,0,3,0,0.0
0,0.091118178,33,0,0.265594628,5658.0,6,0,1,0,0.0
0,0.9999999,25,0,0.0,2500.0,3,1,0,0,0.0
0,0.006743199,29,0,0.05380298,5166.0,5,0,0,0,0.0
0,0.280914756,59,0,0.556073174,8800.0,10,0,2,0,1.0
0,0.004926589,66,0,0.296657382,9333.0,9,0,2,0,0.0
0,0.019649074,56,0,0.40244003,12130.0,7,0,2,0,1.0
0,0.073242941,42,0,0.335892514,4167.0,11,0,1,0,2.0
0,0.041140696,63,0,0.037781742,6166.0,6,0,0,0,0.0
0,0.9999999,79,0,0.062048031,11200.0,6,0,0,0,0.0
0,0.546873935,55,0,0.452236184,7400.0,11,0,2,0,2.0
0,0.155658019,48,0,0.197973604,7500.0,6,0,1,0,2.0
0,0.117662309,62,0,0.238348653,6200.0,11,0,2,0,1.0
0,0.123991143,42,0,0.322534197,12500.0,6,0,2,0,1.0
0,0.20966509,63,0,1.692261548,8334.0,12,0,2,0,0.0
0,0.128049492,46,1,0.519285488,6325.0,12,0,3,0,4.0
0,0.801219878,37,0,0.571809397,3000.0,9,0,1,0,0.0
0,0.9999999,34,2,0.099590041,10000.0,4,2,0,1,1.0
0,0.892581659,33,0,0.442687747,4300.0,8,0,1,0,0.0
0,0.217470414,66,0,0.298459043,3698.0,12,0,0,0,0.0
0,0.9999999,40,0,0.478504299,5000.0,7,0,2,0,0.0
0,0.224070769,52,0,0.728949122,4500.0,19,0,1,0,2.0
0,0.219858923,52,0,0.384923015,5000.0,9,0,1,0,2.0
0,0.060479013,46,0,0.194978336,9000.0,10,0,1,0,4.0
0,0.9999999,54,0,0.014903671,2750.0,1,0,0,0,0.0
0,0.082831858,51,0,0.306819471,8812.0,13,0,1,0,1.0
0,0.523047695,70,1,0.377315194,6100.0,8,0,1,0,1.0
0,0.529391147,40,0,0.450550333,12446.0,13,0,2,0,3.0
0,0.623289944,52,0,0.336754066,19488.0,14,0,3,0,1.0
0,0.944035551,53,0,0.116678429,4250.0,5,0,0,0,1.0
0,0.019547654,38,0,0.419525583,5100.0,15,0,2,0,1.0
0,0.046859375,71,0,0.369298063,4800.0,10,0,2,0,1.0
0,0.755572636,27,0,0.112702079,2164.0,3,0,0,0,0.0
0,0.878033077,46,0,0.743815656,2950.0,8,0,0,0,0.0
0,0.796524085,36,0,0.294341132,5000.0,7,0,0,0,1.0
0,0.121058596,71,0,0.312895701,3000.0,9,0,1,0,0.0
0,0.085557005,48,0,0.551288429,10050.0,18,0,4,0,3.0
0,0.037579647,75,0,27.0,,7,0,0,0,
0,0.003673319,84,0,2.0,,2,0,0,0,
0,0.95234536,59,0,0.550786331,8456.0,12,0,2,0,1.0
0,0.006879143,52,0,0.223841994,4252.0,10,0,1,0,0.0
0,0.485453745,54,0,0.500480677,5200.0,7,0,1,0,0.0
0,0.989335111,69,0,0.769410847,2562.0,3,0,1,0,0.0
0,0.810237203,32,0,0.093981204,5000.0,1,2,0,0,0.0
0,0.088398667,38,0,0.281674047,7000.0,6,0,1,0,2.0
0,0.043526569,51,0,0.08056143,5200.0,8,1,0,0,0.0
0,0.222611925,65,0,0.252378649,6200.0,6,0,2,0,0.0
0,0.166027799,50,0,0.469255124,6000.0,4,0,2,0,1.0
0,0.009670197,69,0,0.55227078,2333.0,11,0,1,0,0.0
0,0.0,29,0,0.654384462,3500.0,7,0,1,0,3.0
0,0.329087306,47,0,0.74825035,5000.0,17,0,2,0,0.0
0,0.017774523,54,0,0.237401497,15100.0,14,0,2,0,0.0
1,0.016190925,61,0,0.988441112,3200.0,9,0,3,0,0.0
0,0.002235261,66,0,0.036226218,7673.0,12,0,0,0,0.0
1,0.119962668,62,0,1.006767149,3250.0,6,0,3,0,0.0
0,0.0,90,0,1.0,,1,0,0,0,0.0
0,0.0,59,0,0.141309091,13749.0,7,0,1,0,2.0
0,0.048079038,78,0,71.0,,8,0,0,0,0.0
0,0.456901724,37,0,0.261334253,5800.0,10,0,0,0,3.0
0,0.393298096,57,1,0.502633919,14616.0,18,0,4,1,1.0
0,0.883500671,40,1,0.759723423,2313.0,7,0,0,0,2.0
0,0.927516474,47,0,0.988924051,7583.0,9,0,6,0,3.0
0,0.0,70,0,3.751243781,200.0,7,0,1,0,0.0
0,0.176254916,43,1,0.014997973,7400.0,5,0,0,0,0.0
0,0.187282323,62,0,0.466958675,5250.0,9,0,2,0,2.0
0,0.9999999,34,0,0.280307186,7291.0,4,0,1,0,2.0
0,0.036761211,57,0,0.202425736,15417.0,22,0,2,0,0.0
0,0.014408436,77,0,11.0,,1,0,0,0,
1,0.001694568,63,2,0.735754748,3000.0,18,0,1,0,0.0
0,0.045552345,64,0,0.016430172,4016.0,5,0,0,0,0.0
1,0.9999999,41,2,0.194154489,9100.0,7,1,1,0,0.0
0,0.005146243,74,0,2.848920863,416.0,11,0,1,0,0.0
0,0.281791078,37,0,0.283274875,10833.0,11,0,2,0,2.0
0,0.546122024,64,3,0.648522551,4500.0,6,0,1,0,0.0
0,0.038641204,57,0,0.300284181,9500.0,18,0,1,1,0.0
0,0.001496222,86,0,1.0,,6,0,0,0,0.0
0,0.14621243,36,1,0.649524299,11666.0,13,0,2,0,0.0
0,0.9999999,40,0,0.0,,0,0,0,0,0.0
0,0.028809254,82,0,0.116753299,2500.0,6,0,0,0,0.0
0,0.167298805,40,0,0.075605017,5660.0,8,0,0,0,0.0
0,0.214989251,50,0,0.390656244,5500.0,7,0,1,0,2.0
1,0.69033917,56,0,0.831194969,3974.0,8,1,1,1,0.0
0,0.9999999,47,0,0.486320011,6980.0,6,0,1,0,2.0
0,0.268494046,64,0,0.195850519,8000.0,9,0,1,0,2.0
0,0.14918443,64,0,0.196580342,10000.0,10,0,1,0,0.0
0,0.835802135,90,0,0.816199377,1925.0,12,0,0,0,0.0
0,0.235528942,45,1,0.075083893,2383.0,3,1,0,1,0.0
0,0.211856051,62,0,0.425059666,4189.0,10,0,1,0,0.0
0,0.054423216,71,0,0.244851867,7526.0,7,0,2,0,0.0
0,0.004266922,31,0,11.0,,18,0,0,0,0.0
0,0.018803236,89,0,0.00719856,5000.0,7,0,0,0,0.0
0,0.233766234,23,0,0.008526188,820.0,2,0,0,0,0.0
0,0.04879465,44,1,0.50189962,5000.0,9,0,1,0,1.0
0,0.00084745,61,0,0.008495752,2000.0,17,0,0,0,0.0
0,0.023721478,59,0,63.0,,11,0,0,0,0.0
0,0.433448715,55,0,0.368838332,2900.0,8,0,0,0,0.0
1,0.013555221,36,1,0.406990361,11100.0,14,0,2,0,0.0
0,0.188263701,57,0,0.193174955,9933.0,11,0,3,0,0.0
0,0.078698957,54,1,0.543512838,4400.0,11,0,1,0,0.0
0,0.004803649,71,0,0.001203783,5814.0,5,0,0,0,0.0
0,0.9999999,39,0,0.033983008,2000.0,3,0,0,0,0.0
0,0.021355081,63,0,0.294742729,3575.0,4,0,1,0,0.0
0,0.054597231,43,0,0.541537401,2900.0,15,0,1,0,2.0
0,0.012376424,55,0,4.0,,6,0,0,0,0.0
0,0.979455858,41,0,0.305044274,10050.0,7,0,1,0,1.0
0,0.002333256,41,0,0.219439028,20000.0,5,0,1,0,3.0
0,0.451891953,57,0,3.768526228,1200.0,14,0,2,0,0.0
0,0.018709007,63,0,15.0,,10,0,0,0,0.0
0,0.9999999,41,0,0.0,5000.0,0,0,0,0,2.0
0,0.0,45,0,0.403704026,11500.0,6,0,1,0,2.0
1,0.156719473,54,0,0.290512669,3393.0,9,0,0,0,0.0
0,0.35592819,48,0,0.478090767,7667.0,17,0,2,0,0.0
0,0.004411765,24,0,0.000571265,3500.0,4,0,0,0,0.0
0,0.258413962,55,0,0.224920128,7824.0,7,0,1,0,1.0
0,0.703571857,34,0,1.157667387,4166.0,5,0,2,0,2.0
0,0.11861017,49,0,0.418254087,13333.0,11,0,1,0,2.0
0,0.063521939,72,0,0.19993848,3250.0,8,0,1,0,1.0
0,0.762251966,82,0,0.14234706,4200.0,4,0,0,0,0.0
0,0.20189905,24,1,0.00239952,5000.0,3,0,0,0,0.0
0,0.087753992,58,0,0.05038609,18000.0,14,0,1,0,2.0
0,0.205643817,35,0,0.371541502,7083.0,3,0,1,0,1.0
0,0.062433351,62,0,0.407966003,12000.0,15,0,1,0,1.0
1,0.329111393,37,1,0.643178411,2000.0,6,0,1,1,1.0
0,0.110048571,81,0,0.879424115,5000.0,10,0,2,0,0.0
0,0.024197799,52,0,0.192874047,7605.0,4,0,1,0,0.0
0,0.003869732,55,0,0.213432587,18000.0,13,0,1,0,0.0
1,0.9999999,54,0,0.122244944,4400.0,2,2,0,0,0.0
1,0.299621909,49,3,0.777724893,2100.0,15,2,1,0,1.0
0,0.151167201,45,0,0.542062911,4100.0,10,0,1,0,0.0
0,0.0,23,0,0.0,864.0,2,0,0,0,0.0
0,0.135793622,40,0,1.153538585,2500.0,7,0,2,0,0.0
0,0.219916562,79,0,0.230814873,10111.0,15,0,1,0,0.0
0,0.374101619,55,2,0.138623761,11000.0,5,0,1,0,1.0
0,0.731683215,45,0,0.452635914,2427.0,6,0,0,0,1.0
0,0.058294077,52,0,0.384571429,17499.0,21,0,2,0,2.0
0,0.614855406,53,0,0.051105433,9000.0,2,0,0,0,3.0
0,0.022842414,36,0,0.711119459,5323.0,11,0,3,0,2.0
0,0.507279612,61,0,0.597810566,2100.0,16,0,0,0,0.0
0,0.143154881,49,0,0.030443217,6700.0,3,0,0,0,0.0
0,0.736350221,54,4,0.236207121,7666.0,13,0,1,1,1.0
0,0.9999999,31,0,0.220222793,3500.0,5,0,0,0,1.0
0,0.028443812,61,0,0.269230769,4471.0,6,0,1,0,0.0
0,0.28551035,28,1,0.175697002,1900.0,4,0,0,0,2.0
0,0.343392078,45,0,1.305414013,3139.0,17,0,2,0,0.0
0,0.458335858,42,0,0.612722824,2860.0,10,0,2,0,1.0
0,0.02904805,81,0,0.491849598,4600.0,12,0,2,0,0.0
0,0.036441745,45,2,0.25449964,8333.0,8,0,1,0,1.0
0,0.590277268,66,1,0.458756874,6000.0,9,0,1,0,0.0
0,0.064997593,35,0,0.472793781,6560.0,6,0,2,0,0.0
0,0.015661446,31,0,0.184245824,8200.0,9,0,1,0,0.0
1,0.594312722,44,0,0.991716652,3500.0,9,0,1,0,1.0
1,0.50059976,26,0,37.0,,3,0,0,0,1.0
0,0.000715538,84,0,0.070604522,2166.0,4,0,0,0,0.0
0,0.152554337,67,0,0.07254333,12750.0,5,0,1,0,0.0
